número,status,fecha_dictamen
7964-65649-DK,1,24-11-2016
73213-24000-OI,0,13-08-2016
11687-19797-DH,0,09-04-2002
25150-37773-HB,1,20-07-2019
18686-25551-DG,1,16-12-2018
18320-60138-GB,1,21-06-2017
44407-33897-FM,0,16-08-2019
46354-4112-JE,1,31-08-2015
20751-8895-GA,0,02-10-2006
40543-82212-OE,1,16-02-1991
35963-20759-BO,0,27-11-2014
21348-91830-LN,0,29-11-1991
64646-95515-BF,0,25-07-2019
62182-71123-GL,0,28-09-2016
35999-14602-BM,1,25-02-2017
97031-32839-BN,1,13-10-2018
58912-58823-OG,1,20-02-2018
55178-55798-EG,1,18-06-1987
74241-27900-AJ,1,01-10-2012
24259-84421-IB,1,18-02-2004
11895-72843-FH,0,01-12-2015
60383-34659-ME,0,27-08-1999
80477-15677-JB,0,05-03-2011
75511-69704-AA,1,27-09-2010
92973-75035-LI,1,03-09-1997
6211-8705-BM,0,05-12-1998
75645-96990-OJ,1,09-03-2015
98161-24213-KI,1,16-07-2012
6397-87917-ID,1,21-04-2009
60813-55652-IO,0,01-06-2018
11830-50617-OK,1,06-08-2018
77079-72283-LG,0,19-11-2004
13029-46850-BM,0,02-07-2017
78672-18275-FH,1,06-05-1988
31349-24653-GL,0,30-06-2008
74708-54974-LN,1,13-09-2012
194-32904-HD,1,10-07-2019
22955-75527-GJ,1,25-03-2018
21342-50695-AG,1,31-12-1990
22735-88359-JD,1,13-12-2018
83160-25287-KH,1,01-07-2005
22205-8298-LG,0,14-10-2018
88752-29052-OI,0,10-05-2012
35311-98994-FJ,0,18-01-2005
33086-71641-EK,1,21-06-2019
9145-57063-IG,0,10-02-1998
96348-28587-GB,1,04-04-2018
70366-81604-EG,0,04-05-2017
6894-18268-LL,1,03-12-2005
85515-7754-KF,0,19-07-2009
33641-90851-HL,0,02-05-2015
41812-97241-OE,0,29-08-2019
67889-60717-IG,1,02-04-2016
31782-74740-BJ,0,02-04-2016
55967-66455-EH,1,19-09-2013
89284-13849-DO,1,23-04-2005
61393-75719-DI,0,30-08-2019
98597-5813-KH,1,12-11-2000
42007-23798-ED,0,29-06-1995
88235-8358-BF,0,23-09-1995
42056-19598-MA,1,23-06-2014
52324-3434-FA,0,16-10-2005
24095-87091-JK,0,14-02-2008
52521-29068-MH,1,24-08-2019
80303-65463-AN,0,27-10-2017
47444-12508-DD,1,09-07-2016
30870-38556-DH,1,10-03-2019
21855-25987-BE,0,18-03-2014
10627-13869-IE,1,05-07-2017
6617-16532-AO,1,29-09-2017
26093-50943-BB,1,12-07-2019
65323-24709-DL,1,25-03-2012
51288-76818-KB,0,27-02-2011
65515-78155-IG,0,10-01-2008
40262-14154-AB,1,09-03-2015
86596-76530-AL,1,26-01-1998
97978-57306-DF,1,20-04-1984
30069-87260-KK,1,13-05-2002
19109-61461-EJ,0,19-06-1993
87371-9435-MD,0,05-07-2018
17995-64052-OI,0,13-06-2011
27093-15754-BB,1,29-01-2019
8441-69341-FO,1,07-06-2019
44909-19504-AN,0,17-11-2003
70243-36365-GF,0,18-03-2018
61275-7079-HB,1,31-03-2004
30451-43043-ED,1,28-12-2018
6437-15179-AI,1,09-07-2015
68168-28004-BE,1,08-05-2013
54066-46894-FO,0,15-05-2016
60869-87227-AL,1,08-03-2016
84506-93569-KB,0,28-10-1993
55861-62511-BI,0,11-04-2013
9574-75826-FO,0,29-03-2019
78649-17790-BG,0,29-08-2019
43836-92442-BL,1,04-12-2017
34498-47376-AN,0,21-02-2019
96308-70882-LN,0,03-12-2017
18943-99751-MG,0,30-04-1986
66568-19395-BJ,1,08-11-2010
29979-73572-EB,1,29-03-2019
14725-44072-HI,0,21-10-2018
2575-52771-NN,1,27-07-2017
29240-6154-AI,0,18-04-2012
37829-46166-DB,0,22-03-2017
13403-33941-DA,0,26-10-1995
74874-45040-GM,1,27-01-2015
15626-10634-BE,0,23-08-2019
56044-30811-EK,0,22-07-2015
12613-20795-NI,1,24-02-2016
76176-54204-EJ,1,24-02-2019
92594-43773-GL,0,14-08-2013
90598-67877-KN,1,24-04-2002
25831-41840-LH,0,06-06-2009
46586-2011-FB,1,19-12-2005
94196-13461-JN,0,29-08-2019
31897-71703-BH,1,21-04-2018
41209-33907-MG,1,28-02-2013
11057-78757-KH,1,16-01-2019
16884-58620-LJ,1,19-07-1975
73417-61765-AD,1,31-10-2002
85303-13351-LK,1,27-02-2018
34443-85268-LJ,1,23-02-2009
88307-37933-HI,1,13-06-2001
69429-72320-MB,1,05-11-1983
96485-27463-HI,0,15-01-2016
62033-9901-OD,0,26-12-2000
62989-14799-LA,0,28-06-2019
40876-5822-JL,1,27-10-2015
84518-99141-BL,1,14-08-2019
63498-85883-BL,0,04-01-1997
83417-35211-LN,1,12-05-2017
34491-66434-GE,1,16-08-2011
31512-43809-BB,0,04-08-2000
23680-63975-HA,1,17-12-2017
16962-30030-OE,0,22-08-2013
65666-54003-EB,0,09-05-2002
94772-31304-KM,0,16-08-2019
99181-39866-GB,0,21-07-2017
22317-48626-GE,1,10-11-2018
38326-59123-KG,0,25-04-2015
33300-53648-JM,0,25-04-1983
48967-7496-GJ,0,19-11-2017
99603-81773-MH,0,12-03-2018
30971-3536-MG,0,05-03-2019
35662-61914-JM,0,22-03-2019
54489-59672-ID,0,23-02-2002
93979-4056-MM,0,18-06-2005
15895-23761-KL,1,13-03-2018
33139-29495-MN,0,23-07-2013
74966-82927-DG,1,20-02-2018
17674-68689-GB,1,12-08-2011
66761-54791-HG,0,19-05-1995
16313-9710-JO,1,29-08-2014
64129-59729-JF,0,02-12-2015
43168-55250-OK,1,16-08-2018
72659-16720-JM,0,18-08-2010
19966-30768-HE,0,13-07-2018
89621-40674-HB,1,03-12-2017
9252-68965-GK,1,03-08-2016
23557-49559-BB,0,11-06-1993
7289-6254-HF,1,19-04-2009
80424-55013-JM,1,13-06-2016
35057-97189-FB,1,26-10-2017
84076-26920-HE,0,01-09-2010
17010-50826-DI,0,09-08-1989
76161-50605-DH,0,21-09-2018
99050-85368-BI,1,22-08-2016
10543-82381-FB,1,08-02-1988
36918-76865-FE,1,13-02-2018
15991-76278-BB,0,16-09-2010
20504-43682-EN,0,03-03-2001
58528-72988-BF,0,30-11-2012
70713-25874-ND,0,20-01-2013
74551-5540-IA,1,13-05-2015
36411-95119-DL,1,17-10-1998
61230-29105-BF,1,13-01-2016
57207-97800-NB,1,05-10-1991
58490-84378-MD,0,28-01-2018
17181-62502-AM,0,23-07-2016
16254-64388-BE,0,15-09-1994
67483-46306-MJ,1,05-06-2017
3024-8262-BJ,0,06-01-2019
31191-7175-KN,1,17-09-2012
66452-6414-DN,1,01-12-1992
16462-29553-FI,0,29-03-2009
32542-83465-JF,1,13-11-2007
9145-14990-BL,1,09-03-2006
83847-97178-BO,0,06-05-2018
6976-18783-EF,1,24-07-2019
42321-63157-BO,0,31-03-2004
40836-38870-LM,0,24-04-2019
83868-15231-KB,0,09-02-2019
94695-62860-BI,0,19-12-2004
89631-91890-BN,0,20-07-2010
39428-80204-OB,1,08-01-2018
84140-26442-GK,1,03-08-2011
65529-41346-NJ,1,25-07-2006
63300-90853-ID,1,11-07-2018
31599-6925-NM,0,01-05-2016
86463-56758-OD,1,20-08-2019
82350-89112-JL,1,03-11-2007
91476-33897-HN,1,12-09-2015
44709-19964-MJ,0,28-05-2015
76424-34615-LD,0,14-07-2015
82518-52883-BL,0,02-05-2017
7389-9988-LO,0,19-11-2013
92078-94916-BD,1,26-06-1996
24080-44306-NL,0,13-02-2018
50076-86400-FH,1,21-01-2012
15522-9367-KA,0,02-12-2018
49820-68464-HD,0,16-04-2016
97592-88049-BG,1,28-10-1997
85927-7494-NG,1,20-11-1995
31582-82530-GN,1,28-11-2018
12311-34366-LH,1,20-07-2019
63967-99891-AB,0,22-01-2017
62707-44877-HO,0,08-05-2002
73512-69643-IO,1,13-01-2017
9585-46840-HK,0,11-12-2015
98258-4301-BI,0,24-03-2019
89369-8807-MB,0,24-10-2018
79326-23931-DJ,1,07-03-2018
10745-78214-FF,1,06-03-2018
74793-6010-AA,0,30-09-2017
39554-44753-HE,0,26-07-2019
87280-31100-KN,0,20-06-2019
19056-80518-BM,0,29-03-1999
17672-77961-FD,1,01-01-2019
51587-43786-NN,1,21-05-2017
17488-74186-GB,0,19-03-2011
24753-17400-IK,1,23-05-1999
11935-50889-ME,1,31-10-2010
15592-83384-FO,1,17-09-2018
43100-21219-OJ,1,09-08-2011
93289-48481-MN,0,26-05-2019
35673-23356-KF,0,04-08-2019
1987-93591-IG,1,13-05-2015
77230-46182-EL,1,13-02-1983
50665-90339-FF,1,05-02-2008
24409-58189-EM,1,23-05-2015
45365-1442-KB,0,03-05-2005
11437-43690-AI,1,15-09-2017
28248-2860-AB,1,16-06-2006
70202-66833-KM,1,24-10-2009
40639-59135-MF,0,13-07-2017
79984-22601-FJ,1,13-07-2019
91932-43091-AM,0,02-07-2019
99142-50966-MH,1,22-06-1997
45920-57033-KB,1,29-06-2011
25037-5009-AA,0,08-06-2014
50897-48832-JF,0,28-03-2010
67914-80369-LF,0,28-12-2010
38128-29097-NE,1,13-07-2017
73648-78037-FB,0,12-05-2019
24285-71658-EO,1,10-07-2001
54018-68414-GK,0,22-02-2019
50091-86206-KN,1,28-02-2019
56624-55704-DN,0,20-02-2019
61394-18101-MG,1,18-05-1997
11347-15708-FN,1,11-08-1965
11735-21548-IL,0,27-02-2018
72685-11214-NB,0,08-11-2017
67954-87646-MO,0,23-08-2019
84189-50696-BK,0,23-07-2012
75033-36611-HI,1,14-11-2017
17890-64561-AD,0,18-03-2019
99901-47283-HH,1,22-03-2011
48755-85156-MB,1,14-06-2007
84467-45309-GK,0,06-06-2018
43227-99342-GB,0,26-02-2012
29640-51512-IJ,0,13-06-2016
703-54319-AE,0,05-05-2019
64936-15468-NA,1,22-05-2019
32820-26875-LL,0,30-05-2002
84033-20407-BB,1,26-10-2009
78584-8949-LI,0,10-10-2013
47463-80668-JK,0,01-02-2016
88568-21379-MK,1,11-12-2013
73719-40241-OM,1,29-10-2018
88227-66392-EI,1,19-05-2013
26855-54509-NF,0,29-08-2019
67581-91027-LE,1,02-07-2009
39248-69502-AM,1,26-06-2005
6961-94562-DL,0,04-09-2008
95368-17485-IB,0,10-08-1992
31902-72247-JG,0,14-02-2018
55027-1257-NN,1,12-07-2018
96415-83507-AG,0,29-06-2010
22604-28986-LM,0,29-09-2018
22080-25421-MI,0,29-03-2019
79782-46491-FJ,0,28-11-2014
98130-75354-IN,1,17-11-2015
11562-86296-LB,1,16-05-2019
98854-82515-DM,1,02-02-2017
38718-61600-MN,0,05-12-2001
35414-77166-FB,0,17-02-2016
27875-26094-JM,0,09-04-2015
6317-9904-LF,1,25-06-2018
56280-90324-KL,1,15-05-2013
63340-33379-GB,1,17-03-2018
16125-72626-DB,1,06-03-1989
24068-15098-AI,0,20-12-2001
90927-96592-KD,0,21-08-2019
91613-42168-EB,1,28-06-2017
6040-86746-IO,1,10-06-2017
57825-13300-NK,0,20-07-2007
81886-43761-BB,0,07-07-2016
65008-71196-DJ,0,07-07-2001
87726-75396-MG,1,07-12-2002
85790-8970-HL,1,27-03-2017
69336-18585-NE,1,07-09-2016
5848-98511-JA,0,19-12-2018
14121-24906-GG,1,14-04-2017
19172-97850-ND,1,28-03-2018
56877-33357-DK,1,25-01-2018
57412-43860-KD,0,12-07-2015
2521-46698-MH,1,16-09-2018
55593-48311-HM,1,11-10-2016
15389-16310-ED,1,30-12-2011
25665-4082-NA,1,27-12-2014
45398-33613-BH,1,18-03-2014
70372-46857-AD,1,05-05-2006
57556-92408-JD,1,18-04-2011
62337-51151-KG,0,09-04-2016
30795-31768-EL,1,14-12-2018
34960-66367-FB,1,19-09-2018
22487-81067-AM,1,25-03-2019
42676-53771-IJ,1,17-11-2013
2146-90403-OG,1,23-09-2004
43266-68100-KN,0,07-12-2016
59754-21683-AI,1,02-09-2016
89957-7546-KJ,1,10-04-2018
43848-22482-BL,1,08-09-2018
58771-46360-KA,0,23-08-2014
97325-15881-IE,0,09-06-2018
79507-25227-KN,1,12-12-1991
95340-95711-LD,1,03-11-1992
75413-77440-KK,1,11-04-2018
81447-43100-GF,1,19-01-2018
99517-14359-ME,1,15-11-2014
26317-54405-GI,0,22-12-2010
50082-24755-OK,1,06-01-2011
80568-67426-LH,0,16-08-2019
114-25730-GO,1,29-10-2017
17683-88466-MO,1,14-04-2014
45458-82682-OF,1,10-04-2006
86247-52387-BL,0,27-05-2014
88090-69549-NE,0,05-03-2007
529-14133-OB,1,28-06-2017
93036-40659-MA,1,25-07-2015
49353-98190-ME,1,24-06-2019
38178-85340-DF,0,31-03-2015
72674-23316-AE,1,11-04-2012
81764-93276-OG,0,22-11-2018
66816-59345-NO,0,18-10-2018
46814-13576-JG,0,21-01-2019
95753-89477-EK,1,14-06-2017
9094-35418-FE,0,01-03-2005
16449-69103-BN,1,22-01-2019
91493-86953-FB,0,27-02-2000
31372-88084-ML,1,11-06-2008
4222-65735-ME,1,09-01-2013
3881-68456-AM,1,28-02-2015
12347-82976-BL,0,17-10-2003
99426-26020-KG,0,14-04-2014
7106-39148-AM,1,25-05-1984
47439-90055-NL,0,04-04-2019
72687-63922-ED,0,18-05-2010
76607-36192-NF,0,06-05-2019
76676-58890-OH,0,14-01-2019
56157-65684-JA,0,09-11-2016
47017-76760-GA,1,28-05-2003
90683-68087-JL,1,16-07-2019
49204-23329-AM,0,29-08-2019
34346-68697-EB,0,04-11-2009
62194-45531-KH,1,27-11-2017
88135-70052-NK,0,11-05-2004
69673-7342-NG,1,06-02-2017
55692-45458-DK,1,13-11-2016
58463-45547-KB,1,07-05-2019
58226-84631-HH,1,03-09-2002
1369-34545-NI,0,21-03-2017
33153-94096-BI,0,31-05-1998
26630-59157-GJ,1,05-08-2015
47400-94942-ON,0,03-09-2018
10760-9299-KA,1,15-02-2018
79279-33037-BM,1,21-03-1976
67406-74731-IM,0,11-07-2017
57942-61903-NJ,0,23-08-2012
4798-43313-KJ,1,23-04-1981
17729-19183-FE,1,30-05-1995
83667-21392-OB,1,21-12-2014
94977-14462-NO,1,17-02-2019
35916-9378-JJ,1,16-09-2015
86803-78881-OG,0,29-05-2019
9228-99953-ND,1,07-10-2017
69060-93807-HL,1,25-08-2003
87596-28765-FG,0,23-09-2013
90238-86990-IB,1,06-07-2018
2852-6672-EN,0,24-08-2019
42473-68731-BD,1,08-04-2019
64568-16540-AM,1,21-08-1996
1343-68419-BB,0,30-04-2012
91579-23945-JK,0,24-02-2017
26874-51992-OO,1,06-10-2001
2579-86752-JL,1,24-03-1977
10043-15108-GN,0,28-06-2019
84989-85219-AB,1,27-07-2007
26712-8888-MN,1,07-03-2019
34931-40297-FH,0,04-11-2013
76382-2376-JK,0,18-05-2014
21916-26124-AI,0,10-06-2017
76771-3438-HM,1,17-04-2012
42528-70778-DN,1,16-08-2019
93999-46853-FL,1,05-06-2019
63322-48240-BD,1,14-09-2018
10145-79406-OM,0,28-10-2008
79971-4073-NI,1,15-06-2016
34305-97523-HN,0,17-05-2013
13225-44644-IN,1,01-02-2016
31598-83400-BE,1,14-08-2019
60155-10504-IB,1,03-04-2017
40319-8689-AB,1,21-05-2019
44876-31618-LB,1,04-09-2015
93423-62351-DN,1,20-07-2017
41140-64538-BK,1,13-03-1993
70358-16825-KE,1,24-03-2019
72927-98810-EH,0,29-11-2016
11908-67439-OG,0,14-12-2016
40983-84291-MN,1,23-04-2019
41787-92534-MH,1,15-12-2018
53646-77120-BI,1,11-12-2016
65024-51927-LH,0,25-03-2009
68137-95365-AJ,1,13-12-2016
23823-65363-LG,1,30-07-2016
81162-6443-BB,1,27-11-2009
42136-23128-BB,1,31-10-2017
55880-17085-AJ,1,28-07-2018
8361-79892-JF,0,19-05-2019
3365-33914-BJ,1,07-07-2012
4396-76554-IB,0,25-12-1981
54834-14609-IE,1,16-08-2019
53684-26199-DB,1,17-05-2019
41012-1958-BE,1,08-11-2015
60554-74446-KM,0,22-10-2016
73796-80010-MF,1,30-05-2013
72951-78760-KG,0,08-10-1998
11858-80079-EH,0,25-09-2010
93430-74976-HJ,0,02-07-2013
54631-89399-DF,1,04-02-2019
79445-50880-IL,1,21-09-1990
31008-36737-BK,0,03-08-2019
69625-57870-KN,0,19-06-2010
42593-77037-BF,1,10-06-2018
36285-35389-GA,1,01-03-2015
54633-77344-DK,0,08-08-2016
37800-74131-AG,1,19-02-2017
63345-88004-IN,0,23-06-2004
40545-64361-BG,0,27-01-2018
34546-63343-MK,1,18-12-1999
72832-51066-LF,0,29-06-2013
32012-43195-NJ,1,30-01-2008
79374-43605-DE,0,08-10-2017
28083-78864-GO,1,02-05-2019
54388-61992-BE,0,10-07-2019
59693-30508-BB,0,06-05-2019
61882-1374-BF,0,16-10-2009
70363-8432-HE,1,24-08-2019
56315-952-IB,1,14-03-1981
6478-68375-KN,1,27-09-2009
7852-1861-IA,1,11-12-1994
94095-92957-JB,0,24-05-2007
17292-49766-AB,1,15-10-2013
57280-63788-DO,1,31-07-2018
95118-29941-GB,0,29-12-2010
55122-41530-NG,0,11-11-2014
44375-89446-IB,1,23-03-2018
10032-26691-BF,0,14-12-2000
72217-19603-IN,1,27-04-2014
65867-57659-EO,0,20-01-2010
47367-89543-FI,1,14-07-2008
75823-74760-EH,0,11-05-1990
66247-24603-MG,1,07-09-2017
12806-92490-EI,0,04-02-2003
10592-28631-BA,1,06-04-2019
92598-63124-OG,1,26-08-2019
6433-79305-OF,0,17-05-2008
79429-4831-MB,1,29-11-1996
77576-47193-BB,0,29-11-2011
96228-29618-IN,1,05-04-2008
38693-78644-DH,1,16-12-2003
6529-3332-JK,0,10-03-2019
47814-44860-LM,1,06-06-2010
24825-37495-BK,0,15-04-2014
88796-99460-GB,1,25-10-1993
25873-62175-EI,0,09-05-2017
97358-71364-JK,1,09-05-2018
77925-78669-EB,0,07-10-2017
58549-16901-BA,0,29-06-2019
18779-15417-JO,1,21-04-2008
13073-44656-NA,1,31-03-2013
50418-39721-OO,0,26-06-2019
77881-23764-BG,1,30-11-2011
98792-97921-MA,1,23-05-2011
42949-37449-BO,1,01-01-2017
75770-93792-HK,1,11-08-1994
54152-53084-FH,1,20-07-2009
40354-24040-LF,1,21-06-2001
3395-13599-BI,0,10-11-2018
64261-23343-IN,1,27-05-2019
14684-10404-BJ,0,05-07-2017
2329-12821-JN,1,18-07-2019
83631-10525-EM,1,03-06-2018
45526-21768-DK,0,27-06-2019
72098-37154-BA,0,28-03-2018
63136-74043-DO,1,12-04-2012
67359-38237-JB,0,26-12-2016
94727-15080-KI,1,04-06-2019
48326-52795-LI,1,17-06-2019
76848-30433-MF,0,08-08-2019
94667-74451-NB,0,21-05-1991
5064-51143-DK,1,26-07-2019
66282-21402-GM,1,13-04-2008
41483-90853-AJ,1,12-02-2012
73292-72422-HK,0,16-12-2014
92042-31145-AA,1,12-02-2018
92819-32008-OL,0,30-09-1980
47483-36482-JO,0,17-08-2019
24630-63104-JB,1,21-04-2017
46970-53009-AH,1,17-06-2017
203-30405-BB,1,20-02-2016
20609-82618-LA,1,06-12-2012
7757-97346-NO,1,05-03-2018
5741-14157-ML,0,14-11-2005
55287-29063-DA,1,01-05-2003
16327-6089-LJ,1,16-03-2019
85948-8672-MD,0,06-07-1988
95917-34389-BI,0,20-04-2015
78467-80945-DF,1,17-03-2011
56711-50038-MD,0,05-12-2016
59806-50754-LD,1,01-06-1995
73840-38877-NE,1,22-02-2018
53213-67-BH,1,28-08-2019
68197-16279-BI,0,24-11-2013
21477-46922-BH,1,11-03-1994
95010-44628-IJ,1,07-04-2014
18915-20419-EA,1,14-10-2015
72440-6581-KA,0,04-07-2018
10727-47441-MB,0,09-02-2012
37125-46694-DL,1,05-06-2004
33065-58770-HI,1,18-11-1990
16871-1200-AE,1,29-04-2010
43886-85733-DN,0,25-06-2018
11767-65347-OI,0,15-02-1976
39700-76669-JM,0,22-03-2018
10871-32244-EK,0,15-04-2019
51102-1965-AO,1,29-04-2016
97819-60549-HH,0,18-11-2005
66959-26382-OD,1,03-07-2013
43129-28694-BE,1,09-07-2008
61912-25905-KG,1,26-03-2002
95383-43876-NF,1,22-04-2006
4988-84098-BO,1,15-07-2011
42345-25424-KA,1,22-01-2017
12316-91982-OD,0,16-08-2008
64206-22444-JJ,0,15-01-2008
64050-45531-KF,0,14-07-2014
97520-51294-OO,1,11-06-2013
27198-50657-AG,0,20-08-2018
9693-69721-EH,0,13-10-2005
83592-3212-AM,0,11-01-2019
50721-29244-MM,1,01-09-2016
97492-31568-HH,0,24-05-2002
75948-17726-FB,0,23-03-2019
96386-9207-NJ,1,18-04-1975
80006-97922-JD,0,07-10-2012
99053-80790-LE,1,07-02-2019
87310-84262-LH,1,21-12-2014
94083-14726-DE,1,14-11-1993
13475-95036-GM,0,11-05-1989
95508-65154-BF,0,25-11-2013
68623-73782-DO,0,31-05-2015
50069-11134-JG,1,03-07-2018
46838-86197-LI,0,07-01-2014
6220-83316-JG,0,02-02-2008
91436-66240-HE,0,05-05-2016
9553-21257-AA,0,10-07-2018
95391-56778-NF,0,23-02-2016
2169-8606-NB,0,26-05-1981
70452-730-FK,1,09-10-2009
69592-20571-BK,1,25-08-2017
97912-24466-AM,0,22-04-2001
42757-16991-ON,0,04-04-2003
9772-7863-AA,0,07-07-2011
66436-76624-ON,1,27-10-2018
19494-54939-NK,0,04-05-2010
6438-21787-JK,1,24-06-1993
96634-2089-EB,0,13-07-2013
29113-94114-IN,0,28-08-1987
86321-80998-BG,0,02-12-2018
81307-93246-OO,1,14-09-1970
71130-85684-MA,1,28-08-2000
35670-89108-LB,1,17-06-2016
3046-78522-HG,0,04-05-2002
76087-85287-KL,1,15-10-2018
94005-19162-OI,0,19-09-1989
47729-28319-BI,1,19-04-2011
36283-37221-EB,0,09-09-2014
4074-43241-JB,0,16-06-2011
92958-94910-IK,0,05-04-1986
92778-50143-BF,1,15-11-2014
19948-18979-FL,1,15-04-2016
64489-93807-MH,1,04-03-2015
86062-29010-BH,0,12-12-1988
56529-31699-JL,1,20-11-2007
91952-52825-DN,0,19-03-2010
13307-8051-AE,1,01-11-1997
15249-99830-NH,1,26-07-2016
28297-19607-KL,1,09-05-1977
37636-50410-AN,1,01-12-2005
49358-76005-EB,0,01-05-2008
71194-53782-OL,0,31-07-2019
28926-52078-FJ,0,23-11-2005
80701-57898-BB,1,01-07-2019
99112-40537-LG,0,17-07-2001
6224-97069-EH,0,25-12-2011
70461-68287-HF,0,31-10-2015
2601-70894-IE,1,26-11-2013
48795-71996-DA,0,03-10-2011
91840-32946-LB,0,11-10-2017
46908-46738-MJ,0,12-11-2016
71949-53626-FA,0,07-08-2019
17084-95674-BO,1,30-07-2019
8759-89375-GH,1,26-06-2018
45942-20626-KF,0,18-11-2001
88276-55007-LB,1,21-06-2013
70082-17297-MB,0,25-07-2018
35667-82554-HD,0,08-01-1968
94242-79275-IK,0,28-07-1993
70238-47574-IN,1,12-03-2018
89141-79345-KE,0,23-07-2019
53179-63274-AG,1,07-11-2018
23449-62568-IA,1,05-11-2000
89970-37280-GN,0,28-05-2007
76829-61569-NA,1,05-08-2000
1215-8486-BB,1,04-04-2019
91622-60818-GB,0,25-04-2019
76012-4082-IK,0,30-11-2015
3435-74657-FL,0,15-03-2019
94146-46309-BD,1,03-11-2004
59903-61796-LO,0,12-12-2006
39829-3141-OG,1,05-09-2018
59174-54621-NJ,1,30-08-1986
31919-71921-DO,1,02-11-1995
51160-2862-OG,1,12-02-2016
7267-45540-HK,0,23-04-2000
70563-97320-BK,1,08-07-2019
49401-59988-BE,0,26-01-2013
27694-6394-MJ,1,30-05-2007
45739-76007-JF,1,22-10-2001
23120-46604-BE,0,05-04-2010
80538-52758-BO,0,17-11-2002
53941-65316-MG,1,09-02-2019
15148-37007-FI,1,11-05-1989
42463-38999-DD,0,30-06-1987
54134-95979-OB,0,04-06-2011
6054-99367-EH,1,09-08-1999
99700-26313-FJ,1,09-03-2017
20203-3964-DA,0,13-09-2015
22825-96032-MM,1,15-09-2018
59993-23255-AF,1,29-01-2019
76853-16302-IB,1,27-07-2015
55126-73315-BJ,0,20-09-1988
62904-65790-GI,1,20-03-2018
65655-16898-FE,1,28-02-2019
59261-96269-OJ,1,02-02-1999
92828-93344-KL,0,23-08-2015
62056-44431-MG,1,30-08-2009
49990-75508-MN,1,04-11-2005
27741-32993-HB,0,03-02-1985
37845-44180-FI,0,02-03-2011
5410-503-FB,1,21-04-2012
80193-61807-IF,1,07-08-2015
15443-39527-DM,0,09-04-2015
7155-30339-HF,0,26-06-2001
91250-78257-DH,1,21-04-2015
68436-11182-NG,1,14-03-2006
9741-18093-NG,0,01-03-2015
5572-62505-IE,0,06-05-2006
61977-76732-LH,0,22-11-2007
45892-10579-MB,1,28-07-1989
87810-15333-DB,0,17-06-2019
2541-17889-EM,1,13-11-2013
25891-72807-HB,0,04-07-1976
37368-96218-MJ,0,02-01-2019
22486-65253-BK,1,22-05-2009
34777-71143-AE,1,30-03-2016
21207-87433-JA,0,11-08-2019
60215-14848-KO,1,26-06-2018
30101-54795-HO,0,24-02-2018
91046-74573-EM,0,16-08-2001
74827-35637-LI,1,09-08-2019
9804-25470-GA,1,02-02-2011
410-77932-KM,1,16-05-2019
41861-39862-MI,1,20-12-2017
28145-30037-DF,0,21-10-2017
76351-24077-IE,0,16-07-2018
6834-40644-KM,1,21-09-1995
70220-3395-NA,0,23-09-1993
57162-42338-DG,0,24-12-2018
66803-45542-NB,0,15-10-2003
24383-97513-BO,1,29-01-2019
50946-83884-HB,1,21-01-2019
30248-99385-EE,0,12-09-2017
97626-2709-MB,1,18-04-2012
22270-25888-FA,0,01-02-2016
60054-49394-GI,0,20-04-2013
99599-42094-BM,1,31-03-2018
20227-56135-GJ,0,24-10-2016
42382-86803-EB,0,16-05-2016
61896-86704-DH,1,01-11-2011
48452-96442-KG,1,27-04-2016
42670-92919-EN,1,13-08-2019
21627-26153-IB,1,27-04-2009
72892-47281-MN,0,24-12-1996
92879-38994-LH,0,02-02-2018
47011-46361-HD,0,26-01-2011
71602-12780-GH,1,30-11-2016
49299-73753-KE,1,11-08-2019
29606-18392-OE,1,15-02-2005
73841-38644-HN,0,25-08-2009
57641-52239-BD,0,07-08-2006
72287-19667-II,0,16-12-2002
69914-50875-MO,0,09-06-1988
82420-89949-MN,1,23-07-2019
50728-3158-DB,0,26-07-2017
70143-81910-BA,0,16-09-2016
25740-55518-HD,1,21-11-2011
99932-50992-GA,0,18-05-2019
35545-85507-GI,1,09-10-2013
86625-14048-HN,1,19-12-1990
40529-58804-HH,0,19-12-2012
70693-48775-FM,0,22-08-2018
17240-14130-EK,1,12-05-2019
19927-8750-KB,0,01-04-2000
54290-70728-DE,1,31-03-2019
369-32795-LM,0,22-06-2018
31577-93225-IM,0,31-01-2016
87881-11583-GE,1,06-01-2014
77123-32117-MM,1,24-09-1982
10047-94744-BF,0,30-07-2009
52193-11731-OB,1,06-07-2000
18650-97517-HK,0,19-11-2018
46140-31291-MO,1,12-07-2009
89091-18346-NL,1,14-02-2017
92976-18364-OA,0,03-03-2015
9004-89100-AF,1,17-10-2007
20248-30087-MM,0,09-02-2019
38331-52560-KL,0,07-02-2013
44262-38075-AD,0,06-05-2019
15963-71355-HL,0,20-03-1995
11871-78023-GE,0,20-04-2014
52995-75277-HA,1,07-03-2017
50511-71290-AA,0,19-05-1992
97266-74870-MM,0,07-03-2019
75636-33872-OM,1,30-07-2008
68904-84616-DB,1,23-11-2011
4364-21844-EG,1,16-01-2014
22841-7488-BL,0,17-02-2018
78494-37644-OI,0,24-10-2013
41140-39985-BB,1,02-08-1985
35715-85149-JK,0,14-10-2014
90340-50550-KN,1,28-01-2003
61266-19547-DJ,1,21-11-2015
